symbol	company_name	LastSale	MarketCap	IPOyear	Sector	industry	quote
SB	Safe Bulkers, Inc	1.31	$109.36M	2008	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/sb
SB^B	Safe Bulkers, Inc	23.35	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sb^b
SB^C	Safe Bulkers, Inc	15.3252	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sb^c
SB^D	Safe Bulkers, Inc	15.25	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sb^d
SFE	Safeguard Scientifics, Inc.	14.26	$288.4M	n/a	Finance	Finance/Investors Services	http://www.nasdaq.com/symbol/sfe
CRM	Salesforce.com Inc	75.1	$51B	2004	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/crm
SMM	Salient Midstream & MLP Fund	11.8099	$209.3M	2012	n/a	n/a	http://www.nasdaq.com/symbol/smm
SBH	Sally Beauty Holdings, Inc.	27.71	$4.06B	n/a	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/sbh
SJT	San Juan Basin Royalty Trust	5.74	$267.53M	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sjt
SN	Sanchez Energy Corporation	8.77	$578.3M	2011	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sn
SDT	SandRidge Mississippian Trust I	1.44	$40.32M	2011	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sdt
SDR	SandRidge Mississippian Trust II	1.4701	$73.1M	2012	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sdr
PER	SandRidge Permian Trust	2.61	$137.03M	2011	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/per
SNY	Sanofi	39.18	$100.86B	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/sny
SC	Santander Consumer USA Holdings Inc.	12.45	$4.46B	2014	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/sc
SOV^C	Santander Holdings USA, Inc.	26.41	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sov^c
SAP	SAP SE	89.64	$110.12B	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/sap
SAQ	Saratoga Investment Corp	25.71	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/saq
SAR	Saratoga Investment Corp	18.11	$103.99M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sar
SSL	Sasol Ltd.	25.77	$16.85B	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/ssl
BFS	Saul Centers, Inc.	67.65	$1.45B	1993	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/bfs
BFS^C	Saul Centers, Inc.	26.441	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bfs^c
SCG	Scana Corporation	71.65	$10.24B	n/a	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/scg
SLB	Schlumberger N.V.	78.55	$109.24B	n/a	Energy	Oilfield Services/Equipment	http://www.nasdaq.com/symbol/slb
SWM	Schweitzer-Mauduit International, Inc.	40.12	$1.23B	n/a	Basic Industries	Paper	http://www.nasdaq.com/symbol/swm
SAIC	SCIENCE APPLICATIONS INTERNATIONAL CORPORATION	64.45	$2.89B	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/saic
SALT	Scorpio Bulkers Inc.	3.44	$250.14M	2013	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/salt
SLTB	Scorpio Bulkers Inc.	20.14	n/a	2014	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/sltb
SBNA	Scorpio Tankers Inc.	24.12	n/a	2014	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/sbna
SBNB	Scorpio Tankers Inc.	25.6	n/a	2014	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/sbnb
STNG	Scorpio Tankers Inc.	4.85	$836.04M	2010	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/stng
SMG	Scotts Miracle-Gro Company (The)	83.07	$5.03B	1992	Basic Industries	Agricultural Chemicals	http://www.nasdaq.com/symbol/smg
LBF	Scudder Global High Income Fund, Inc.	8.54	$55.36M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/lbf
KHI	Scudder High Income Trust	9.21	$139.13M	1988	n/a	n/a	http://www.nasdaq.com/symbol/khi
KMM	Scudder Multi-Market Income Trust	8.62	$193.12M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/kmm
KTF	Scudder Municiple Income Trust	14.67	$576.41M	1988	n/a	n/a	http://www.nasdaq.com/symbol/ktf
KST	Scudder Strategic Income Trust	12.14	$52.91M	1994	n/a	n/a	http://www.nasdaq.com/symbol/kst
KSM	Scudder Strategic Municiple Income Trust	14.82	$165.66M	1989	n/a	n/a	http://www.nasdaq.com/symbol/ksm
SA	Seabridge Gold, Inc.	11.69	$632.84M	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/sa
CKH	SEACOR Holdings, Inc.	58.88	$1.02B	n/a	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/ckh
SDRL	Seadrill Limited	2.42	$1.23B	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sdrl
SDLP	Seadrill Partners LLC	3.35	$307.6M	2012	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sdlp
SEE	Sealed Air Corporation	48.6	$9.56B	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/see
SSW	Seaspan Corporation	13.91	$1.47B	2005	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/ssw
SSW^D	Seaspan Corporation	24.93	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ssw^d
SSW^E	Seaspan Corporation	25.14	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ssw^e
SSW^G	Seaspan Corporation	24.95	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ssw^g
SSW^H	Seaspan Corporation	24.01	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ssw^h
SSWN	Seaspan Corporation	25.57	n/a	2014	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/sswn
SEAS	SeaWorld Entertainment, Inc.	13.17	$1.17B	2013	Consumer Services	Services-Misc. Amusement & Recreation	http://www.nasdaq.com/symbol/seas
JBN	Select Asset Inc.	18.64	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/jbn
JBR	Select Asset Inc.	18.55	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/jbr
SEM	Select Medical Holdings Corporation	12.12	$1.59B	2009	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/sem
SGZA	Selective Insurance Group, Inc.	26.59	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/sgza
SEMG	Semgroup Corporation	31.15	$1.65B	n/a	Energy	Oilfield Services/Equipment	http://www.nasdaq.com/symbol/semg
SMI	Semiconductor  Manufacturing International Corporation	5.69	$4.8B	2004	Technology	Semiconductors	http://www.nasdaq.com/symbol/smi
SRE	Sempra Energy	104.3	$26.05B	n/a	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/sre
ST	Sensata Technologies Holding N.V.	38.29	$6.54B	2010	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/st
SXT	Sensient Technologies Corporation	75.07	$3.36B	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/sxt
SQNS	Sequans Communications S.A.	1.88	$111.54M	2011	Technology	Semiconductors	http://www.nasdaq.com/symbol/sqns
SRG	Seritage Growth Properties	44.9	$2.5B	2015	Finance	Real Estate	http://www.nasdaq.com/symbol/srg
SCI	Service Corporation International	26.92	$5.21B	n/a	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/sci
SERV	ServiceMaster Global Holdings, Inc.	37.56	$5.09B	2014	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/serv
NOW	ServiceNow, Inc.	76.24	$12.54B	2012	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/now
SHAK	Shake Shack, Inc.	35.03	$1.27B	2015	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/shak
SJR	Shaw Communications Inc.	20.37	$9.43B	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/sjr
SHLX	Shell Midstream Partners, L.P.	30.91	$5.48B	2014	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/shlx
SHW	Sherwin-Williams Company (The)	286.43	$26.42B	n/a	Consumer Services	RETAIL: Building Materials	http://www.nasdaq.com/symbol/shw
SHG	Shinhan Financial Group Co Ltd	37.08	$17.58B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/shg
SFL	Ship Finance International Limited	15.01	$1.4B	n/a	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/sfl
SHOP	Shopify Inc.	42.42	$3.13B	2015	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/shop
SSTK	Shutterstock, Inc.	58.92	$2.06B	2012	Technology	EDP Services	http://www.nasdaq.com/symbol/sstk
SBGL	Sibanye Gold Limited	16.27	$3.73B	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/sbgl
SIG	Signet Jewelers Limited	82	$6.4B	n/a	Consumer Services	Consumer Specialties	http://www.nasdaq.com/symbol/sig
SBY	Silver Bay Realty Trust Corp.	18.86	$667.34M	2012	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/sby
SSNI	Silver Spring Networks, Inc.	14.11	$727.94M	2013	Technology	Computer Communications Equipment	http://www.nasdaq.com/symbol/ssni
SLW	Silver Wheaton Corp	27.44	$12.08B	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/slw
SPG	Simon Property Group, Inc.	216.69	$68.09B	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/spg
SPG^J	Simon Property Group, Inc.	78.7	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/spg^j
SSD	Simpson Manufacturing Company, Inc.	44.88	$2.17B	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/ssd
SHI	SINOPEC Shangai Petrochemical Company, Ltd.	50.82	$5.49B	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/shi
SITE	SiteOne Landscape Supply, Inc.	37.95	$1.5B	2016	Consumer Non-Durables	Farming/Seeds/Milling	http://www.nasdaq.com/symbol/site
SIX	Six Flags Entertainment Corporation New	48.38	$4.49B	n/a	Consumer Services	Services-Misc. Amusement & Recreation	http://www.nasdaq.com/symbol/six
SJW	SJW Corporation	42.98	$878.6M	n/a	Public Utilities	Water Supply	http://www.nasdaq.com/symbol/sjw
SKM	SK Telecom Co., Ltd.	21.75	$13.84B	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/skm
SKX	Skechers U.S.A., Inc.	24.37	$3.85B	1999	Consumer Non-Durables	Shoe Manufacturing	http://www.nasdaq.com/symbol/skx
SLG	SL Green Realty Corporation	116.77	$11.71B	1997	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/slg
SLG^I	SL Green Realty Corporation	26.23	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/slg^i
SM	SM Energy Company	38.85	$2.66B	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sm
SFS	Smart	12.98	$959.27M	2014	Consumer Services	Food Chains	http://www.nasdaq.com/symbol/sfs
SNN	Smith & Nephew SNATS, Inc.	33.47	$15.32B	n/a	Health Care	Industrial Specialties	http://www.nasdaq.com/symbol/snn
AOS	Smith (A.O.) Corporation	96.98	$8.46B	n/a	Consumer Durables	Consumer Electronics/Appliances	http://www.nasdaq.com/symbol/aos
SNA	Snap-On Incorporated	153.68	$8.93B	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/sna
SQM	Sociedad Quimica y Minera S.A.	27.74	$7.3B	1993	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	http://www.nasdaq.com/symbol/sqm
SLRA	Solar Capital Ltd.	25.64	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/slra
SAH	Sonic Automotive, Inc.	17.11	$777.61M	1997	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/sah
SON	Sonoco Products Company	52.61	$5.27B	n/a	Consumer Durables	Containers/Packaging	http://www.nasdaq.com/symbol/son
SNE	Sony Corp Ord	32.64	$41.21B	n/a	Consumer Non-Durables	Consumer Electronics/Appliances	http://www.nasdaq.com/symbol/sne
BID	Sotheby&#39;s	40.16	$2.21B	1988	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/bid
SFUN	SouFun Holdings Limited	4.61	$2.16B	2010	Technology	EDP Services	http://www.nasdaq.com/symbol/sfun
SOR	Source Capital, Inc.	36.73	$317.91M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sor
SJI	South Jersey Industries, Inc.	29.92	$2.38B	n/a	Public Utilities	Oil/Gas Transmission	http://www.nasdaq.com/symbol/sji
SXE	Southcross Energy Partners, L.P.	1.72	$112.94M	2012	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/sxe
SCE^F	Southern California Edison Company	26.1118	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sce^f
SCE^G	Southern California Edison Company	25.95	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sce^g
SCE^H	Southern California Edison Company	31.01	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sce^h
SCE^J	Southern California Edison Company	29.4	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sce^j
SCE^K	Southern California Edison Company	29.95	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sce^k
SO	Southern Company (The)	51.8	$48.77B	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/so
SOJA	Southern Company (The)	28.07	n/a	2015	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/soja
SCCO	Southern Copper Corporation	26.1	$20.19B	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/scco
LUV	Southwest Airlines Company	36.89	$22.88B	n/a	Transportation	Air Freight/Delivery Services	http://www.nasdaq.com/symbol/luv
SWX	Southwest Gas Corporation	70.82	$3.36B	n/a	Public Utilities	Oil & Gas Production	http://www.nasdaq.com/symbol/swx
SWN	Southwestern Energy Company	13.93	$6.87B	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/swn
SWNC	Southwestern Energy Company	32.29	n/a	2015	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/swnc
SPA	Sparton Corporation	23.21	$228.44M	n/a	Technology	Electrical Products	http://www.nasdaq.com/symbol/spa
SPE	Special Opportunities Fund Inc.	14.97	$144.75M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/spe
SPE^B	Special Opportunities Fund Inc.	25.5	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/spe^b
SE	Spectra Energy Corp	36.15	$25.34B	n/a	Public Utilities	Oil & Gas Production	http://www.nasdaq.com/symbol/se
SEP	Spectra Energy Partners, LP	45.45	$14.03B	2007	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/sep
SPB           	Spectrum Brands Holdings, Inc.	133.45	$7.93B	n/a	Miscellaneous	Industrial Machinery/Components	http://www.nasdaq.com/symbol/spb
TRK	Speedway Motorsports, Inc.	17.89	$736.04M	1995	Consumer Services	Services-Misc. Amusement & Recreation	http://www.nasdaq.com/symbol/trk
SR	Spire Inc.	64.84	$2.96B	n/a	Public Utilities	Oil/Gas Transmission	http://www.nasdaq.com/symbol/sr
SPR	Spirit Aerosystems Holdings, Inc.	46.13	$5.95B	2006	Capital Goods	Military/Government/Technical	http://www.nasdaq.com/symbol/spr
SRC	Spirit Realty Capital, Inc.	13.33	$6.39B	2013	Consumer Services	Building operators	http://www.nasdaq.com/symbol/src
SRLP	Sprague Resources LP	25.12	$535.16M	2013	Energy	Oil Refining/Marketing	http://www.nasdaq.com/symbol/srlp
S	Sprint Corporation	6.42	$25.54B	2013	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/s
SPXC	SPX Corporation	n/a	n/a	n/a	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/spxc
FLOW	SPX FLOW, Inc.	30.04	$1.26B	2015	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/flow
SQ	Square, Inc.	12.05	$4.12B	2015	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/sq
JOE	St. Joe Company (The)	19.18	$1.43B	n/a	Consumer Services	Homebuilding	http://www.nasdaq.com/symbol/joe
STJ	St. Jude Medical, Inc.	78.65	$22.41B	n/a	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/stj
STAG	Stag Industrial, Inc.	25	$1.79B	2011	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/stag
STAG^A	Stag Industrial, Inc.	25.7	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/stag^a
STAG^B	Stag Industrial, Inc.	26.52	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/stag^b
STAG^C	Stag Industrial, Inc.	27.68	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/stag^c
SSI	Stage Stores, Inc.	5.42	$146.72M	n/a	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/ssi
SMP	Standard Motor Products, Inc.	45.51	$1.03B	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/smp
SXI	Standex International Corporation	85.56	$1.09B	n/a	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/sxi
SWH	Stanley Black & Decker, Inc.	128	$20B	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/swh
SWJ	Stanley Black & Decker, Inc.	26.28	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/swj
SWK	Stanley Black & Decker, Inc.	123.81	$18.62B	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/swk
STN	Stantec Inc	24.26	$2.76B	n/a	Consumer Services	Military/Government/Technical	http://www.nasdaq.com/symbol/stn
SGU	Star Gas Partners, L.P.	9.08	$519.27M	n/a	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/sgu
SRT	StarTek, Inc.	5.73	$90.16M	1997	Technology	Professional Services	http://www.nasdaq.com/symbol/srt
HOT	Starwood Hotels & Resorts Worldwide, Inc.	77.18	$13.09B	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/hot
STWD	STARWOOD PROPERTY TRUST, INC.	23.15	$5.51B	2009	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/stwd
STT	State Street Corporation	70.63	$27.55B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/stt
STT^C	State Street Corporation	25.92	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/stt^c
STT^D	State Street Corporation	28.53	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/stt^d
STT^E	State Street Corporation	27.51	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/stt^e
STT^G	State Street Corporation	27.74	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/stt^g
STO	Statoil ASA	15.92	$50.76B	n/a	Energy	Integrated oil Companies	http://www.nasdaq.com/symbol/sto
SPLP	Steel Partners Holdings LP	14.4201	$377.13M	n/a	Capital Goods	Industrial Specialties	http://www.nasdaq.com/symbol/splp
SCS	Steelcase Inc.	14.89	$1.77B	1998	Consumer Durables	Office Equipment/Supplies/Services	http://www.nasdaq.com/symbol/scs
SCM	Stellus Capital Investment Corporation	11.28	$140.77M	2012	n/a	n/a	http://www.nasdaq.com/symbol/scm
SCQ	Stellus Capital Investment Corporation	25.3	n/a	2014	n/a	n/a	http://www.nasdaq.com/symbol/scq
SCL	Stepan Company	71.27	$1.59B	n/a	Basic Industries	Package Goods/Cosmetics	http://www.nasdaq.com/symbol/scl
STE	STERIS plc	71	$6.12B	n/a	Health Care	Industrial Specialties	http://www.nasdaq.com/symbol/ste
STL	Sterling Bancorp	17.85	$2.33B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/stl
STC	Stewart Information Services Corporation	46.75	$1.09B	n/a	Finance	Specialty Insurers	http://www.nasdaq.com/symbol/stc
SF	Stifel Financial Corporation	38.92	$2.58B	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/sf
SF^A	Stifel Financial Corporation	26.78	n/a	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/sf^a
SWC	Stillwater Mining Company	13.04	$1.58B	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/swc
STM	STMicroelectronics N.V.	7.29	$6.44B	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/stm
SGY	Stone Energy Corporation	11.1	$63.16M	1993	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sgy
EDF	Stone Harbor Emerging Markets Income Fund	16.21	$255.98M	2010	n/a	n/a	http://www.nasdaq.com/symbol/edf
EDI	Stone Harbor Emerging Markets Total Income Fund	15.18	$145.93M	2012	n/a	n/a	http://www.nasdaq.com/symbol/edi
SGM	Stonegate Mortgage Corporation	4.36	$112.57M	2013	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/sgm
STON	StoneMor Partners L.P.	25.04	$887.39M	2004	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/ston
SRI	Stoneridge, Inc.	17.7	$492.82M	1997	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/sri
STOR	STORE Capital Corporation	29.64	$4.54B	2014	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/stor
GJH	STRATS Trust	10.23	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/gjh
GJO	STRATS Trust	20.72	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/gjo
GJS	STRATS Trust	18.16	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/gjs
SYK	Stryker Corporation	115.6	$43.27B	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/syk
RGR	Sturm, Ruger & Company, Inc.	60.65	$1.15B	n/a	Capital Goods	Ordnance And Accessories	http://www.nasdaq.com/symbol/rgr
SPH	Suburban Propane Partners, L.P.	33.64	$2.04B	1996	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/sph
SCNB	Suffolk Bancorp	35.54	$422.79M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/scnb
SMFG	Sumitomo Mitsui Financial Group Inc	7.17	$49.02B	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/smfg
INN	Summit Hotel Properties, Inc.	13.94	$1.22B	2011	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/inn
INN^A	Summit Hotel Properties, Inc.	25.42	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/inn^a
INN^B	Summit Hotel Properties, Inc.	26.5	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/inn^b
INN^C	Summit Hotel Properties, Inc.	26.1	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/inn^c
INN^D	Summit Hotel Properties, Inc.	26.38	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/inn^d
SUM	Summit Materials, Inc.	19.59	$2.54B	2015	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	http://www.nasdaq.com/symbol/sum
SMLP	Summit Midstream Partners, LP	24.91	$1.66B	2012	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/smlp
SUI	Sun Communities, Inc.	77.06	$5.29B	1993	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/sui
SUI^A	Sun Communities, Inc.	26.4	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sui^a
SLF	Sun Life Financial Inc.	31.72	$19.44B	n/a	Finance	Life Insurance	http://www.nasdaq.com/symbol/slf
