symbol	company_name	LastSale	MarketCap	IPOyear	Sector	industry	quote
THST	Truett-Hurst, Inc.	1.78	$7.62M	2013	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/thst
TRST	TrustCo Bank Corp NY	7.15	$683.54M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/trst
TRMK	Trustmark Corporation	28.44	$1.92B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/trmk
TTMI	TTM Technologies, Inc.	10.85	$1.09B	2000	Technology	Electrical Products	http://www.nasdaq.com/symbol/ttmi
TUBE	TubeMogul, Inc.	9.12	$330.33M	2014	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/tube
TUES	Tuesday Morning Corp.	6.6	$294.04M	1999	Consumer Services	Department/Specialty Retail Stores	http://www.nasdaq.com/symbol/tues
TUTI	Tuttle Tactical Management Multi-Strategy Income ETF	22.8	$41.04M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/tuti
TUTT	Tuttle Tactical Management U.S. Core ETF	22.06	$66.18M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/tutt
FOX	Twenty-First Century Fox, Inc.	24.75	$46.1B	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/fox
FOXA	Twenty-First Century Fox, Inc.	24.55	$29.97B	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/foxa
TWIN	Twin Disc, Incorporated	12.6	$143.01M	n/a	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/twin
PRTS	U.S. Auto Parts Network, Inc.	3.73	$130.14M	2007	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/prts
GROW	U.S. Global Investors, Inc.	1.98	$30.22M	n/a	Finance	Investment Managers	http://www.nasdaq.com/symbol/grow
UREE	U.S. Rare Earths, Inc.	0.1	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/uree
UBNT	Ubiquiti Networks, Inc.	53.17	$4.35B	2011	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/ubnt
ULTA	Ulta Salon, Cosmetics & Fragrance, Inc.	246.46	$15.37B	2007	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/ulta
UCTT	Ultra Clean Holdings, Inc.	7.43	$243.94M	2004	Technology	Semiconductors	http://www.nasdaq.com/symbol/uctt
RARE	Ultragenyx Pharmaceutical Inc.	65.13	$2.57B	2014	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/rare
UTEK	Ultratech, Inc.	24.985	$668.73M	1993	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/utek
UMBF	UMB Financial Corporation	60.36	$2.99B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/umbf
UMPQ	Umpqua Holdings Corporation	16.34	$3.6B	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/umpq
UBSH	Union Bankshares Corporation	27.74	$1.21B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ubsh
QURE	uniQure N.V.	7.7	$193.55M	2014	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/qure
UBSI	United Bankshares, Inc.	39.23	$3B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ubsi
UCBI	United Community Banks, Inc.	21.04	$1.49B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ucbi
UCFC	United Community Financial Corp.	6.63	$308.29M	n/a	Finance	Banks	http://www.nasdaq.com/symbol/ucfc
UDF	United Development Funding IV	3.2	$98.15M	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/udf
UBNK	United Financial Bancorp, Inc.	14	$704.1M	n/a	Finance	Banks	http://www.nasdaq.com/symbol/ubnk
UFCS	United Fire Group, Inc	43.58	$1.11B	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/ufcs
UNFI	United Natural Foods, Inc.	45.79	$2.31B	1996	Consumer Non-Durables	Food Distributors	http://www.nasdaq.com/symbol/unfi
UBFO	United Security Bancshares	6.29	$102.99M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ubfo
USLM	United States Lime & Minerals, Inc.	65.99	$367.21M	n/a	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	http://www.nasdaq.com/symbol/uslm
UTHR	United Therapeutics Corporation	122.91	$5.34B	1999	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/uthr
OLED	Universal Display Corporation	57.43	$2.7B	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/oled
UEIC	Universal Electronics Inc.	76.27	$1.1B	1993	Consumer Non-Durables	Consumer Electronics/Appliances	http://www.nasdaq.com/symbol/ueic
UFPI	Universal Forest Products, Inc.	109.99	$2.23B	1993	Basic Industries	Forest Products	http://www.nasdaq.com/symbol/ufpi
ULH	Universal Logistics Holdings, Inc.	13.56	$385.3M	n/a	Transportation	Trucking Freight/Courier Services	http://www.nasdaq.com/symbol/ulh
USAP	Universal Stainless & Alloy Products, Inc.	10.91	$78.62M	1994	Basic Industries	Steel/Iron Ore	http://www.nasdaq.com/symbol/usap
UVSP	Univest Corporation of Pennsylvania	23.31	$619M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/uvsp
URBN	Urban Outfitters, Inc.	36.1	$4.23B	1993	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/urbn
ECOL	US Ecology, Inc.	44.76	$974.59M	n/a	Public Utilities	Environmental Services	http://www.nasdaq.com/symbol/ecol
USAK	USA Truck, Inc.	11.62	$97.41M	1992	Transportation	Trucking Freight/Courier Services	http://www.nasdaq.com/symbol/usak
UTMD	Utah Medical Products, Inc.	63.99	$240.67M	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/utmd
UTSI	UTStarcom Holdings Corp	2.09	$76.78M	2000	Consumer Durables	Telecommunications Equipment	http://www.nasdaq.com/symbol/utsi
VALX	Validea Market Legends ETF	24.2501	$23.04M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/valx
BBH	VanEck Vectors Biotech ETF	113.7	$602.21M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bbh
GNRX	VanEck Vectors Generic Drugs ETF	24.4038	$2.44M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gnrx
PPH	VanEck Vectors Pharmaceutical ETF	58.84	$264.08M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/pph
VWOB	Vanguard Emerging Markets Government Bond ETF	81.26	$821.21M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vwob
VNQI	Vanguard Global ex-U.S. Real Estate ETF	56.63	$3.75B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vnqi
VGIT	Vanguard Intermediate -Term Government Bond ETF	66.48	$907.51M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vgit
VCIT	Vanguard Intermediate-Term Corporate Bond ETF	89.42	$10.04B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vcit
VIGI	Vanguard International Dividend Appreciation ETF	57.41	$132.04M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vigi
VYMI	Vanguard International High Dividend Yield ETF	57.11	$108.51M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vymi
VCLT	Vanguard Long-Term Corporate Bond ETF	95.71	$1.48B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vclt
VGLT	Vanguard Long-Term Government Bond ETF	85	$574.16M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vglt
VMBS	Vanguard Mortgage-Backed Securities ETF	53.77	$2.82B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vmbs
VNR	Vanguard Natural Resources LLC	1.31	$171.66M	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/vnr
VNRAP	Vanguard Natural Resources LLC	4.5799	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/vnrap
VNRBP	Vanguard Natural Resources LLC	3.57	$24.99M	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/vnrbp
VNRCP	Vanguard Natural Resources LLC	3.64	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/vnrcp
VONE	Vanguard Russell 1000 ETF	100.31	$682.11M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vone
VONG	Vanguard Russell 1000 Growth ETF	107.53	$717.95M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vong
VONV	Vanguard Russell 1000 Value ETF	93.56	$671.29M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vonv
VTWO	Vanguard Russell 2000 ETF	99.9	$704.3M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vtwo
VTWG	Vanguard Russell 2000 Growth ETF	107.7088	$145.41M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vtwg
VTWV	Vanguard Russell 2000 Value ETF	91.26	$120.92M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vtwv
VTHR	Vanguard Russell 3000 ETF	100.1427	$282.9M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vthr
VCSH	Vanguard Short-Term Corporate Bond ETF	80.59	$14.13B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vcsh
VGSH	Vanguard Short-Term Government ETF	61.105	$904.2M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vgsh
VTIP	Vanguard Short-Term Inflation-Protected Securities Index Fund	49.28	$2.45B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vtip
BNDX	Vanguard Total International Bond ETF	55.88	$5.49B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bndx
VXUS	Vanguard Total International Stock ETF	47.54	$6.52B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vxus
VRNS	Varonis Systems, Inc.	30.21	$797.24M	2014	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/vrns
VASC	Vascular Solutions, Inc.	48.99	$856.93M	2000	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/vasc
VBIV	VBI Vaccines, Inc.	4.12	$148.18M	n/a	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/vbiv
WOOF	VCA Inc. 	71.96	$5.82B	2001	Consumer Non-Durables	Farming/Seeds/Milling	http://www.nasdaq.com/symbol/woof
VECO	Veeco Instruments Inc.	20.29	$824.55M	1994	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/veco
VRA	Vera Bradley, Inc.	16.39	$606.5M	2010	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/vra
VRNT	Verint Systems Inc.	35.73	$2.22B	2002	Technology	EDP Services	http://www.nasdaq.com/symbol/vrnt
VRSN	VeriSign, Inc.	79.02	$8.44B	1998	Technology	EDP Services	http://www.nasdaq.com/symbol/vrsn
VRSK	Verisk Analytics, Inc.	83.84	$14.17B	2009	Technology	EDP Services	http://www.nasdaq.com/symbol/vrsk
VSAR	Versartis, Inc.	12.48	$368.67M	2014	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/vsar
VRTX	Vertex Pharmaceuticals Incorporated	95.11	$23.57B	1991	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/vrtx
VIA	Viacom Inc.	44.7	$17.73B	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/via
VIAB	Viacom Inc.	39.9	$13.86B	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/viab
VMET	Viamet Pharmaceuticals Corp.	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vmet
VSAT	ViaSat, Inc.	75.82	$3.74B	1996	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/vsat
VIAV	Viavi Solutions Inc.	7.84	$1.82B	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/viav
VICR	Vicor Corporation	11.82	$458.89M	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/vicr
CIZ	Victory CEMP Developed Enhanced Volatility Wtd Index ETF	30.1186	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ciz
CEZ	Victory CEMP Emerging Market Volatility Wtd Index ETF	26.8799	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/cez
CID	Victory CEMP International High Div Volatility Wtd Index ETF	32.6494	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/cid
CIL	Victory CEMP International Volatility Wtd Index ETF	33.7009	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/cil
CFO	Victory CEMP US 500 Enhanced Volatility Wtd Index ETF	39.12	$27.38M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/cfo
CFA	Victory CEMP US 500 Volatility Wtd Index ETF	39.12	$7.82M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/cfa
CSF	Victory CEMP US Discovery Enhanced Volatility Wtd Index ETF	36.06	$19.83M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/csf
CDC	Victory CEMP US EQ Income Enhanced Volatility Wtd Index ETF	39.95	$25.97M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/cdc
CDL	Victory CEMP US Large Cap High Div Volatility Wtd Index ETF	38.9	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/cdl
CSB	Victory CEMP US Small Cap High Div Volatility Wtd Index ETF	37.0913	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/csb
CSA	Victory CEMP US Small Cap Volatility Wtd Index ETF	36.93	$1.89B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/csa
VBND	Vident Core U.S. Bond Strategy Fund	51.85	$445.91M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vbnd
VUSE	Vident Core US Equity ETF	26.62	$404.62M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vuse
VIDI	Vident International Equity Fund	21.76	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vidi
VDTH	Videocon d2h Limited	9.91	$1.04B	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/vdth
VKTXW	Viking Therapeutics, Inc.	0.47	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/vktxw
VLGEA	Village Super Market, Inc.	32	$452.09M	n/a	Consumer Services	Food Chains	http://www.nasdaq.com/symbol/vlgea
VIP	VimpelCom Ltd.	4.35	$7.64B	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/vip
VNOM	Viper Energy Partners LP	16.39	$1.42B	2014	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/vnom
VA	Virgin America Inc.	55.82	$2.49B	2014	Transportation	Air Freight/Delivery Services	http://www.nasdaq.com/symbol/va
VIRT	Virtu Financial, Inc.	16.27	$2.26B	2015	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/virt
VRTS	Virtus Investment Partners, Inc.	90.96	$702.06M	n/a	Finance	Investment Managers	http://www.nasdaq.com/symbol/vrts
VRTU	Virtusa Corporation	26.19	$782.28M	2007	Technology	EDP Services	http://www.nasdaq.com/symbol/vrtu
VISN	VisionChina Media, Inc.	5.84	$29.82M	2007	Technology	Advertising	http://www.nasdaq.com/symbol/visn
VTL	Vital Therapies, Inc.	6.15	$193.98M	2014	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/vtl
VVUS	VIVUS, Inc.	1.05	$109.39M	1994	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/vvus
VOD	Vodafone Group Plc	30.9	$82.07B	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/vod
VOXX	VOXX International Corporation	3.05	$73.69M	n/a	Consumer Non-Durables	Electronic Components	http://www.nasdaq.com/symbol/voxx
VYGR	Voyager Therapeutics, Inc.	11.69	$312.46M	2015	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/vygr
VSEC	VSE Corporation	34.98	$377.74M	n/a	Consumer Services	Military/Government/Technical	http://www.nasdaq.com/symbol/vsec
VTVT	vTv Therapeutics Inc.	5.74	$188.34M	2015	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/vtvt
VWR	VWR Corporation	27.79	$3.65B	2014	Consumer Durables	Diversified Electronic Products	http://www.nasdaq.com/symbol/vwr
WBA	Walgreens Boots Alliance, Inc.	82.22	$88.99B	n/a	Health Care	Medical/Nursing Services	http://www.nasdaq.com/symbol/wba
WAFD	Washington Federal, Inc.	26.67	$2.41B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/wafd
WAFDW	Washington Federal, Inc.	9	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/wafdw
WASH	Washington Trust Bancorp, Inc.	42.31	$722.72M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/wash
WSBF	Waterstone Financial, Inc.	16.88	$492.29M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/wsbf
WNFM	Wayne Farms, Inc.	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/wnfm
WDFC	WD-40 Company	120.34	$1.71B	1973	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/wdfc
FLAG	WeatherStorm Forensic Accounting Long Short ETF	34.24	$13.7M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/flag
WEB	Web.com Group, Inc.	17.83	$900.54M	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/web
WBMD	WebMD Health Corp	52.41	$2.04B	2005	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/wbmd
WB	Weibo Corporation	49.54	$10.51B	2014	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/wb
WEN	Wendy&#39;s Company (The)	10.2	$2.66B	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/wen
WERN	Werner Enterprises, Inc.	23.18	$1.67B	1986	Transportation	Trucking Freight/Courier Services	http://www.nasdaq.com/symbol/wern
WSBC	WesBanco, Inc.	32.71	$1.26B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/wsbc
WTBA	West Bancorporation	19.61	$316.36M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/wtba
WSTC	West Corporation	23.46	$1.94B	2013	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/wstc
WMAR	West Marine, Inc.	9.19	$229.2M	1993	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/wmar
WABC	Westamerica Bancorporation	50.96	$1.31B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/wabc
WSTL	Westell Technologies, Inc.	0.51	$31.27M	1995	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/wstl
WDC	Western Digital Corporation	46.97	$13.35B	n/a	Technology	Electronic Components	http://www.nasdaq.com/symbol/wdc
WFD	Westfield Financial, Inc.	7.63	$139.86M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/wfd
WPRT	Westport Fuel Systems Inc	1.39	$152.05M	n/a	Energy	Industrial Machinery/Components	http://www.nasdaq.com/symbol/wprt
WEYS	Weyco Group, Inc.	25.64	$270.23M	n/a	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/weys
WHLRW	Wheeler Real Estate Investment Trust, Inc.	0.0892	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/whlrw
WHF	WhiteHorse Finance, Inc.	11.57	$211.78M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/whf
WHFBL	WhiteHorse Finance, Inc.	25.8899	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/whfbl
WFM	Whole Foods Market, Inc.	30.78	$9.81B	n/a	Consumer Services	Food Chains	http://www.nasdaq.com/symbol/wfm
WILN	Wi-Lan Inc	1.7	$202.59M	n/a	Miscellaneous	Multi-Sector Companies	http://www.nasdaq.com/symbol/wiln
WVVIP	Willamette Valley Vineyards, Inc.	4.35	n/a	n/a	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/wvvip
WLTW	Willis Towers Watson Public Limited Company	126.53	$17.47B	n/a	Finance	Specialty Insurers	http://www.nasdaq.com/symbol/wltw
WIN	Windstream Holdings, Inc.	8.87	$853.87M	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/win
WING	Wingstop Inc.	31.29	$898.91M	2015	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/wing
WINS	Wins Finance Holdings Inc.	22.51	$484.57M	2014	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/wins
WTFC	Wintrust Financial Corporation	55.48	$2.87B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/wtfc
WTFCM	Wintrust Financial Corporation	29.9799	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/wtfcm
WTFCW	Wintrust Financial Corporation	32.47	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/wtfcw
AGND	WisdomTree Barclays U.S. Aggregate Bond Negative Duration Fund	42.22	$12.67M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/agnd
AGZD	WisdomTree Barclays U.S. Aggregate Bond Zero Duration Fund	47.8	$23.9M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/agzd
HYND	WisdomTree BofA Merrill Lynch High Yield Bond Negative Duratio	19.25	$9.63M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/hynd
HYZD	WisdomTree BofA Merrill Lynch High Yield Bond Zero Duration Fu	23.476	$14.09M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/hyzd
CXSE	WisdomTree China ex-State-Owned Enterprises Fund	51.21	$7.68M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/cxse
EMCG	WisdomTree Emerging Markets Consumer Growth Fund	22.572	$13.54M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/emcg
EMCB	WisdomTree Emerging Markets Corporate Bond Fund	71.3	$57.04M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/emcb
DGRE	WisdomTree Emerging Markets Quality Dividend Growth Fund	23.0904	$34.64M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/dgre
DXGE	WisdomTree Germany Hedged Equity Fund	26.628	$154.44M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/dxge
WETF	WisdomTree Investments, Inc.	10.37	$1.42B	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/wetf
DXJS	WisdomTree Japan Hedged SmallCap Equity Fund	30.65	$64.37M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/dxjs
JGBB	WisdomTree Japan Interest Rate Strategy Fund	44.28	$4.43M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/jgbb
DXKW	WisdomTree Korea Hedged Equity Fund	21.141	$14.8M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/dxkw
GULF	WisdomTree Middle East Dividend Fund	16.94	$20.33M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gulf
CRDT	WisdomTree Strategic Corporate Bond Fund	75.9145	$7.59M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/crdt
DGRW	WisdomTree U.S. Quality Dividend Growth Fund	32.59	$700.69M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/dgrw
DGRS	WisdomTree U.S. SmallCap Quality Dividend Growth Fund	30.99	$54.23M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/dgrs
DXPS	WisdomTree United Kingdom Hedged Equity Fund	26.33	$27.65M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/dxps
UBND	WisdomTree Western Asset Unconstrained Bond Fund	49.53	$4.95M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ubnd
WIX	Wix.com Ltd.	42.35	$1.71B	2013	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/wix
WWD	Woodward, Inc.	63.77	$3.92B	n/a	Energy	Industrial Machinery/Components	http://www.nasdaq.com/symbol/wwd
WRLD	World Acceptance Corporation	49.89	$438.56M	1991	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/wrld
JMU	Wowo Limited	3.94	$316.23M	2015	Technology	EDP Services	http://www.nasdaq.com/symbol/jmu
WPPGY	WPP plc	118.41	$31.5B	n/a	Technology	Advertising	http://www.nasdaq.com/symbol/wppgy
WMGI	Wright Medical Group N.V.	24.71	$2.54B	2011	Health Care	Industrial Specialties	http://www.nasdaq.com/symbol/wmgi
